nC;eta_B_star;eta_B_star_norm;W;Tc;Pc;Vc;rhoc;Zc;omega;Tf;Tfz;Hc;Amu;Bmu;Cmu;Dmu;Arho;Brho;Crho;Asat;Bsat;Csat;Dsat;Esat;Ac;Bc;Cc;Dc;Ak;Bk;Ck;Avap;Bvap;Asigma;Bsigma;DCN
20;5.2854445875;0.151252743379305;282.5;744.037950536589;10.5029124686744;0.00110527745506205;255.59193187754;0.18766183112689;0.720425520797053;412.453579235557;265.427092159913;43.9836514910435;0.126658932954184;85.8389424021079;-0.00181299140617248;2.87555029178389e-07;0.45472375781772;0.557551996261371;0.500519769642792;20.37805717707;-4359.63401257662;-3.60311000663364;-5.56625767779884e-10;-4.92480319219718e-07;573.425342073763;0.256642479219056;-0.000197407788938248;6.0242569910698e-07;0.121948008662677;-6.36766771254896e-05;-4.4710548603381e-08;81.3230621587243;0.260759489076801;28.0878373162032;0.869585127811687;57.7565704203289
20;5.29053636375;0.151477576711197;282.5;724.923489273837;10.5896431985908;0.00110145364107352;256.479246575157;0.193528690525391;0.718927423476935;403.725355945266;256.983761713534;43.9917237701158;0.108777781842616;85.6244614128543;-0.00182566413500867;2.95134505750378e-07;0.454124839870651;0.555033585031099;0.493191271906945;44.9127002113014;-5891.54612208141;-11.6161957605166;1.07373243845715e-10;6.63195005240788e-07;574.074159175859;0.255886225305374;-0.000188045177253869;6.38244287605768e-07;0.126874956953816;-9.32569731115275e-05;-1.06082564411748e-08;80.1942754340454;0.259734297922774;28.2771528052002;0.867556961869801;50.6208966666158
20;5.29076994875;0.1514878909299;282.5;724.435196636873;10.4976752403806;0.00110145364107352;256.479246575157;0.191977262065838;0.718927423476935;403.048918786872;255.574890686465;43.9940303693594;0.161861732395502;80.3845618541363;-0.00199287918520682;4.51674159413731e-07;0.453580342896463;0.554582100988461;0.492411389070675;57.4734437243373;-6632.14060463438;-15.7920625112161;2.24097053299099e-10;1.42781234055418e-06;573.017249813868;0.269546035940462;-0.000228942605472121;6.76435856186885e-07;0.124690732580072;-8.34862212155961e-05;-2.32549471836397e-08;80.0611245957244;0.259525374401905;27.9756241286915;0.866611608306489;51.3945185567276
20;5.290617365;0.15148115341607;282.5;728.995142490935;10.5502659981833;0.00110675269239578;255.251242613627;0.192654581727061;0.718927423476935;405.735965083064;259.332437995041;43.9977107551291;0.114541359765696;85.2699148470244;-0.00179291693729016;2.52580556212689e-07;0.455124483477668;0.557162263525049;0.496590170168231;47.0582294795148;-6028.67830777719;-12.3367559959345;1.00877760189421e-10;8.11798815980455e-07;574.245324114871;0.256775016583877;-0.00019130884247;6.30654034057079e-07;0.126532142225268;-9.24056729955015e-05;-1.03518726158051e-08;80.3155020840427;0.259251107863397;28.1863548390785;0.865207975978179;52.5856425660527
20;9.31216265;0.329057186098475;282.5;696.553285415074;10.7219939564852;0.0011029254602595;256.136983122624;0.204200760486124;0.667807833587638;383.822043814951;244.27214572227;44.0210998214602;0.0691418837456283;84.1233308814091;-0.00182673075434893;2.74858117312337e-07;0.476436962152416;0.572206547719531;0.529995991977;-157.337240562106;6294.04912271932;55.6166319877243;-6.29180316355119e-10;-1.20999257014559e-05;573.330115572627;0.31057516865773;-0.000341848059639624;8.45324106110528e-07;0.123496895198884;-6.75687403918411e-05;-5.34936547990588e-08;77.1814547090217;0.262743947403877;28.2593658915213;0.869721604734613;35.9497642690604
20;10.2658242;0.371167226535519;282.5;717.571115596456;10.5948068939065;0.00106115642119918;266.218998779422;0.188450581961428;0.690929481250521;394.925117101844;258.280460785779;43.987081639861;0.23200761429547;61.2114376237261;-0.00220103050873891;5.72143002752493e-07;0.466361034385448;0.569199398437316;0.51368456318306;71.1661735335657;-7096.12341156193;-20.5559500459862;-1.90732631599838e-11;2.60068032804238e-06;569.787281247743;0.305444425822498;-0.000341256452941601;7.9065573491619e-07;0.114657666034031;-3.24214907602771e-05;-9.00912739901051e-08;77.080706660966;0.254427607200622;26.7749848269304;0.856017935666425;51.2798173495163
20;7.1925813125;0.235464594647421;282.5;750.391355095215;10.5805546401714;0.00110527745506205;255.59193187754;0.187448471585064;0.70284642000978;413.763490321545;272.693033287913;44.1921224689588;0.232878838378165;63.1415162778537;-0.00193276056893488;2.97879313767844e-07;0.460061525138195;0.565219289861419;0.503973242839475;2.24681142143267;-3080.3789293098;2.24401737061713;-9.89903780539141e-10;-1.22647762888448e-06;570.189099148407;0.256774615941911;-0.000198198894816286;5.81485026960212e-07;0.120486257455966;-6.27327588360952e-05;-4.14813891097882e-08;80.3884003946669;0.254608330393674;27.2087568439525;0.854574566315792;58.6486422103194
20;19.272508515;0.768867900016942;282.5;715.892401872067;10.1817831929053;0.0010466369184155;269.91213001322;0.179044968725264;0.564300001611396;391.178314174275;266.98993906377;44.2533298884897;0.18965004837856;54.6715871808532;-0.00217153979266116;6.2720803253757e-07;0.486568005417195;0.563754589365516;0.4834305988469;-27.6478189178194;-762.442878983325;11.9382754852735;7.91342295505487e-11;-2.75143904837562e-06;554.251215616397;0.274317551656184;-0.000268195781131592;7.28436294040839e-07;0.125578588115898;-7.60545937927975e-05;-3.1361703373723e-08;76.4852401689517;0.260636545691074;27.3798192992975;0.861002777457681;12.6440171805016
20;15.73400191125;0.612621004909701;282.5;710.168813262468;9.71114861031236;0.00104491598066806;270.356665250143;0.171862195185934;0.570352152183719;383.433086356006;273.170776458594;44.1617229116757;0.215207094812613;54.9782592011294;-0.00212463463434117;5.65916101981183e-07;0.487002789514935;0.566155968579007;0.491131701055687;-110.478933527741;3795.0971809862;39.792425097136;-5.80370504479729e-10;-8.68423848795893e-06;568.156986110531;0.286194795808129;-0.000291746306655371;7.55976116992819e-07;0.118936321400474;-5.35695426036264e-05;-5.89908000155739e-08;78.404126862967;0.258469883914046;27.0698653302689;0.849072971907189;18.6185477809652
20;11.32749424125;0.418046508150506;282.5;722.27856443353;10.6290577240026;0.00109943377642649;256.950446727419;0.19460280430401;0.690929481250521;397.760636155692;269.464000928984;44.2035129384283;0.0445654071184537;68.7282123564822;-0.00164028353333116;6.45391945547278e-08;0.469235303968989;0.574539446939005;0.511855039433701;16.5256212709823;-3751.97446031842;-2.52060854888213;-3.30584572498689e-10;-3.83662906343333e-07;572.657709232122;0.251748024851334;-0.000184865753951074;6.32812153820697e-07;0.118828489557922;-6.40660920537418e-05;-4.27073725460362e-08;76.5945352554823;0.254424206596769;26.3535804604629;0.841411906476022;52.377408593041
20;12.82259283;0.484064333897627;282.5;692.775988476505;9.73824776385904;0.0010466369184155;269.91213001322;0.176959557105957;0.586902577678672;381.768693991499;254.332602023866;44.2163014600021;0.285851110655945;54.635083507148;-0.00251481630663662;9.43035141764198e-07;0.481045424808437;0.558945671056005;0.484669165668499;-47.3313098536509;-3.08406605317038;18.882649690498;-1.37273437125596e-10;-4.91688143473019e-06;565.089261781603;0.319527628093756;-0.000397871183361866;9.11131922097776e-07;0.12224386248338;-6.17478741494789e-05;-5.83900883010197e-08;79.0374778971608;0.264867507714333;27.3015211708315;0.862143114164899;22.3769432892777
20;24.5069322875;1;282.5;717.659307825706;11.1741504657835;0.000974514320971459;289.887992326666;0.182504845172242;0.549207363738643;387.804740100961;266.973276611564;44.1631139777719;0.0776586114760136;66.575912081635;-0.00176163013766133;2.86560853790145e-07;0.496478212877376;0.58291838368082;0.535593737566551;-151.561251876178;6779.19231206369;52.9907074378932;2.25082212879255e-10;-1.0040921463584e-05;555.939748784418;0.208169237444334;-5.0017622540826e-05;5.12626912886393e-07;0.121252503919929;-6.72555594931646e-05;-3.77546999240935e-08;73.0850374994587;0.261234560232231;27.7167882282081;0.871012896444498;7.77569878407038
20;11.544848525;0.427644040606205;282.5;707.29403655707;10.6689960283215;0.00105886772878646;266.794418528333;0.192112334446425;0.667807833587638;391.487066539019;246.787863214148;44.0114188581376;0.0429574684757563;88.8643957052163;-0.00174311859945156;2.26553355046106e-07;0.481600885704249;0.572814786332577;0.53414427917272;-64.1054380285795;996.943149471694;24.3744193759542;-1.35619105214831e-10;-5.63758694137494e-06;570.499354107129;0.285609994977679;-0.000271758752706631;7.6315107638468e-07;0.126370539648297;-8.94615898197002e-05;-2.00952680101245e-08;78.1109402949834;0.26528444018045;28.1839897969018;0.877665273703235;28.0035066892934
20;15.01566889625;0.580902171001682;282.5;712.759133998103;10.8199396967887;0.00105886772878646;266.794418528333;0.193336450534145;0.60469771481629;392.120397737749;259.009856866504;44.0117011773386;0.195938180089567;63.0139164965144;-0.00224770064113255;6.86150247680776e-07;0.488246421318151;0.576727744321806;0.520382335862776;-88.4581354293865;2637.31425488227;32.2902543046242;2.29817029200864e-11;-6.6921388457127e-06;575.458073305419;0.265670604445394;-0.000215206644501408;6.9453065205604e-07;0.126258007643902;-9.33418400645514e-05;-8.21721239627918e-09;76.9194850712307;0.256809860193352;27.2128409589289;0.849691185519499;18.6613069502765
20;11.845177715;0.440905427033418;282.5;699.033096177925;10.5462192413096;0.0011029254602595;256.136983122624;0.200140600882335;0.666220775097075;385.731225919552;243.905469585845;44.0076474547047;0.0585778998708973;85.7199396642902;-0.00182109812154649;2.85507523936725e-07;0.484638465481794;0.57723584027217;0.544569696104127;-109.951644547133;3712.29554257768;39.6500524390212;-8.79476882964455e-10;-8.59021775922933e-06;577.452030475339;0.315705004579209;-0.000363430011804154;8.75587555571376e-07;0.124038855144792;-8.4378178235519e-05;-2.69801133586769e-08;76.9314507164251;0.264751112344026;27.766354200888;0.874213319306867;31.9930849065102
20;10.642448205;0.38779749969701;282.5;709.382662978281;10.6524223613216;0.00110065569588698;256.665186993234;0.198796746528236;0.69255393228145;392.240037768992;257.280863180309;43.9988230071584;0.322427110194701;56.5029698525405;-0.00260035131814354;1.0529246457323e-06;0.471808313774882;0.570475868822843;0.52064832532391;-22.8811964079298;-1492.04654566372;10.6853276882994;3.41792631330202e-11;-3.07567994602548e-06;574.628208042277;0.284796348178889;-0.000275085770344054;7.64849620775004e-07;0.118623459432795;-5.6262715023037e-05;-6.03891020709655e-08;76.8810100608951;0.262743222337891;27.3672290879945;0.865918812917683;42.1103015569033
20;19.7490048725;0.789908153639864;282.5;714.419472200181;10.6467737470807;0.000982348777842952;287.576069082424;0.176084217159496;0.54780698876363;390.058511709023;258.633885931254;44.2352663665358;0.127747702703273;66.5215643762169;-0.00211521838915229;5.98800896961664e-07;0.495529545013389;0.578129370836208;0.527512409040818;-107.153723001391;3895.81186708311;38.4278454289667;4.36291574739094e-10;-7.80995513362713e-06;554.345221682484;0.249018050200576;-0.00018231631134024;6.45373008328607e-07;0.121471010176967;-6.58306071176441e-05;-4.41655056533622e-08;76.2831086946888;0.264254778325582;27.7208484614085;0.865545175800181;11.0193246388489
20;6.9140364075;0.223165118787162;282.5;738.38476915882;10.6193974483838;0.00110675269239578;255.251242613627;0.191451032330374;0.718927423476935;408.794512653499;277.195808053181;43.9905382758679;0.334702882287498;43.4428382204714;-0.00242245352660573;8.06010965474888e-07;0.461135098318288;0.572879900418463;0.515568031251996;82.2767903576343;-8232.19273510239;-23.9805614265612;2.58908925042189e-09;2.85775070213823e-06;578.417521906214;0.255441654237018;-0.000190585005129897;6.09330195697121e-07;0.116927943727588;-4.85703932140163e-05;-6.08937150995283e-08;78.9903811273605;0.257497316175386;26.8575868000474;0.844781222700073;62.3788338096252
20;19.6028437;0.783454236226185;282.5;718.942287998853;10.3478020226304;0.0010486073219734;269.404946999947;0.181533569518062;0.58007323685947;392.091671807119;256.780087270051;44.2335038538144;0.202541999430555;64.4480744990134;-0.00222335118244926;6.79188500711466e-07;0.499086864972353;0.57807351029192;0.526379377278782;-60.4545479961287;1080.72469529135;22.9331955391456;-9.48495531391004e-10;-5.01772718007422e-06;559.815745343643;0.260230944009936;-0.000215876832816923;6.7638875210376e-07;0.121074935273741;-6.44012780414006e-05;-4.59494884971952e-08;76.6563956281081;0.262647301036579;27.5881987177816;0.873869627504928;12.7054763579692
20;12.4962430425;0.469653977573368;282.5;715.404253529419;10.7186491730691;0.00105886772878646;266.794418528333;0.190818391564639;0.652292103554117;396.125745130928;257.552754981082;44.237869650782;0.295652006444839;62.7476438990593;-0.00249638614119658;9.67319076775387e-07;0.481464020878608;0.572505266589961;0.51665937093897;-75.7824528984374;1801.39216414554;28.1187654817536;3.49359613841072e-10;-5.97152752837487e-06;570.033222181424;0.265964259072675;-0.000207990761230324;6.64533163790119e-07;0.126061175110944;-8.43504034097468e-05;-2.21983351385958e-08;77.9119961545629;0.25468378071367;27.4543475622524;0.85205967563161;24.734129333706
20;7.4461271775;0.246660208676104;282.5;699.784266086308;10.6899363240012;0.00110145364107352;256.479246575157;0.202379793028621;0.691702724322013;389.777870912426;246.023761959365;44.0071546590616;0.15597325256904;77.1643755173427;-0.00209549992258453;5.36349621570136e-07;0.470254124992034;0.569239225246361;0.52625764269143;-14.6525436495737;-2135.22020536636;8.11344577023691;-1.27125279689186e-10;-2.97639675364823e-06;572.4741789616;0.283692032566958;-0.00025743435181411;7.62553876832909e-07;0.122157588589054;-6.72565658205279e-05;-5.19522248243037e-08;78.110647005638;0.260917194235584;27.7127794285931;0.862952871086801;46.1425323075729
20;4.9907989625;0.138242321407959;282.5;736.541569385324;10.3776682135893;0.00110145364107352;256.479246575157;0.186663206369613;0.717263646703931;408.867109453849;254.809927926367;43.9527702300531;0.101440714243185;90.4263990879661;-0.0017462932084531;2.33412064884935e-07;0.455640542784874;0.555727952502952;0.497322608854526;-7.88770790377537;-2596.16196999442;5.74344108734979;3.68507996229926e-10;-2.12196176735692e-06;573.054952952748;0.257013929105389;-0.000193828897872766;6.15611564592548e-07;0.123314790414297;-6.68789682069386e-05;-4.44395512900787e-08;81.6835974198773;0.262350357467699;28.5547144317945;0.870329642900968;52.8758118438666
20;5.58212094875;0.164352834883416;282.5;715.763712756867;10.5561635509186;0.00110552624457839;255.534413032172;0.196108071988375;0.718927423476935;398.423345439844;255.099691476092;43.9919859615797;0.138021876558669;81.1206148469803;-0.00191491976581533;3.59394782576814e-07;0.451780796830788;0.553338198936498;0.490275988897963;38.1520984426586;-5433.26415506572;-9.3737459497728;-7.30803508371468e-12;2.08654253181892e-07;574.958360604556;0.260263177577961;-0.000195834091979475;6.66737985671748e-07;0.122131782866491;-6.827452028044e-05;-4.52284932836499e-08;79.227170637274;0.26025243638736;28.1400063898608;0.868261570340132;48.8107539972205
20;4.99329277;0.138352438393033;282.5;721.584452404931;10.4644574473161;0.00110145364107352;256.479246575157;0.192125827889353;0.717263646703931;401.831064394154;249.176311721559;43.9824374841091;0.100066371156664;88.0793756388755;-0.00178040023301695;2.39700025717521e-07;0.456408542990553;0.556509749686651;0.496772877489308;16.2268403932881;-4104.02477169272;-2.14457097151624;-1.32241093548536e-10;-9.64588876902309e-07;574.19259398972;0.261237526267399;-0.000199198966566334;6.53437111912795e-07;0.123640749620662;-6.80180583312487e-05;-4.71677637854026e-08;80.7849922640398;0.260524346371433;28.6172784039213;0.866309904227178;47.7610212285975
20;6.99219031;0.226616095703016;282.5;702.780029974256;10.8726976984868;0.00110145364107352;256.479246575157;0.204962355617505;0.69255393228145;391.265036414162;256.107217431041;43.9822021219164;0.193566774361124;64.446109845906;-0.00192655526726369;2.47778136258501e-07;0.464877898339373;0.569500735821705;0.506454731686711;7.03648583318655;-3344.88730986029;0.807745836033551;9.55229602833697e-11;-1.30731073549604e-06;576.023280952799;0.275136812919063;-0.000229627443571687;7.18389278342379e-07;0.118916462626713;-5.3236330796556e-05;-6.6467171691676e-08;77.4216851989123;0.250315101680435;27.5987124386604;0.84391489202298;44.3328740687894
20;15.445771605;0.59989385883637;282.5;707.733699309317;10.5092111402437;0.000984000043724408;287.093483177853;0.175745955685757;0.571396606193288;390.291411099349;257.183661932834;44.256503050088;0.237008376789628;58.1805095436529;-0.00237567266527538;7.9076573837196e-07;0.49908296054017;0.586019367151818;0.538598335625961;-73.9159297833056;1784.43350584923;27.4781209186327;-5.48826405719665e-10;-5.89844410531841e-06;562.520857463887;0.263594355584437;-0.000224861100413878;6.93921352381975e-07;0.127103004085268;-8.52012819903499e-05;-2.2580475789509e-08;77.8914156489531;0.258465196075364;27.6991675056446;0.845027937542244;15.9432970586137
20;11.926448275;0.444494023604121;282.5;718.943085609242;10.5305439351399;0.00105886772878646;266.794418528333;0.186546878108893;0.668737089834222;395.237905594059;261.403371069582;43.9729736705713;0.235276306343724;63.5839739320654;-0.00227338365040229;7.16294764163212e-07;0.475303478444899;0.567616194979119;0.514934976103002;-101.452546169599;3398.7921674509;36.5588483968171;4.88022738966308e-10;-7.27372267589736e-06;579.742131661299;0.2888716992513;-0.000276089341957746;7.36335625514978e-07;0.119901024816195;-6.11505251688904e-05;-5.04401953371154e-08;78.1943437588943;0.264502286154711;27.0854935130411;0.870487793214599;21.500856641668
20;5.29339778;0.151603925890311;282.5;712.418726085455;10.5383254899599;0.00110145364107352;256.479246575157;0.195971304914329;0.718927423476935;397.033139185004;249.712979848125;43.9825189576225;0.105232938168748;85.9852812815776;-0.001858491842505;3.13950301018957e-07;0.457179711237703;0.557541786090209;0.497355918122107;37.1284533747546;-5331.3454810886;-9.0715412979541;-1.58290669587336e-11;2.97685609834252e-07;574.433309746533;0.264954816928911;-0.000208183299783049;6.83766990718405e-07;0.125437128963073;-8.20014980192688e-05;-2.93310203150928e-08;79.5528235716205;0.259241932937698;28.5459133906696;0.864698318919055;44.3555137420834
20;5.580520005;0.164282143340856;282.5;721.464227784822;10.5385548036102;0.00110145364107352;256.479246575157;0.193518486444494;0.718927423476935;401.166414400027;260.180770519508;43.9921544560905;0.136901654176156;81.348708403816;-0.00188323904123791;3.24714574088859e-07;0.452361048589713;0.556534061463312;0.496739755141006;46.7044852428376;-5973.81367592167;-12.2211880713921;8.85493555657884e-13;7.9374968318236e-07;574.788971833762;0.26516964036815;-0.000213671697905086;6.65026022405472e-07;0.121536592128018;-6.49675686244471e-05;-4.75093612265869e-08;79.4432534845556;0.259213831744343;27.9189888179621;0.867045912675553;53.9351848701128
20;13.5010128225;0.514020761644425;282.5;694.691012507003;9.80445293066834;0.0010466369184155;269.91213001322;0.177671478010059;0.573514796351659;382.673344335822;257.736644619605;44.2052352361926;0.190067339784748;61.622372209966;-0.00229182246467622;7.63457834240768e-07;0.484526861650058;0.564643186562268;0.495893493674663;-65.4994389913632;1063.85210398572;24.9260215341118;-3.66865438266268e-10;-6.05307669967935e-06;560.792269433269;0.303848542397324;-0.000354107013631712;8.61091781163907e-07;0.120629400207866;-5.69797889623386e-05;-6.33159718509974e-08;78.4286102062248;0.258224103877655;26.9697874442238;0.844506255110985;20.0145059627524
20;11.5321765;0.427084492530508;282.5;722.8357067937;10.5549214926597;0.00106259197605522;265.859338641683;0.186625902752039;0.666976215293372;399.993519438288;260.665994744407;44.0138328924048;0.336365817784784;57.9279145579021;-0.00253150142957115;9.67051956878273e-07;0.486172823591481;0.576702456254426;0.525174461290126;-29.7445787844011;-963.717692302453;12.8221780829751;-2.94721772433548e-10;-3.16336226351568e-06;575.500152402667;0.283158337965771;-0.000256081786755636;6.9777937554374e-07;0.124222961762958;-7.3162563022319e-05;-3.6232120779291e-08;78.9874126005041;0.25442304426351;27.291571152443;0.853626456210905;31.8724198474805
20;11.33232458625;0.418259797679978;282.5;726.433284887545;10.5866375766482;0.00105918635015782;266.714162203759;0.185662701616908;0.68367327346032;400.039688732547;274.134332379386;43.9943813176115;0.137392888701795;55.549453890742;-0.00179699752557598;1.86919363721014e-07;0.296395069262037;0.371805204334863;0.230901823876571;45.616482415813;-5528.03573013758;-12.1632162639422;1.25893258687945e-10;1.36102540836089e-06;575.572924487501;0.262050330033783;-0.000218654389255706;6.59303874237045e-07;0.118426726280656;-6.20398694741031e-05;-4.37435590984586e-08;76.7139258561959;0.252588781670232;26.0096997990842;0.845396447013013;54.6191426470933
20;7.6604346;0.256123203411955;282.5;725.041057129249;10.703163129408;0.00110145364107352;256.479246575157;0.195571581268106;0.690929481250521;402.179683853023;269.310089661268;43.9584685066775;0.210733313653505;56.2363215111843;-0.00198490177588805;3.34184381695664e-07;0.456095043448291;0.563334672456693;0.489865630749742;52.4543232227037;-6152.06760716764;-14.2793664381224;1.06214147396039e-10;1.51186052588823e-06;577.790968514339;0.258523836724965;-0.000197421424576409;6.42383556558115e-07;0.117660028210199;-5.1577404536597e-05;-6.02991937346144e-08;78.2373568135245;0.250347698167954;26.9224507576873;0.839782716785157;53.6054926957103
20;10.28413525875;0.371975772737688;282.5;703.175890453285;10.4252083843035;0.00105886772878646;266.794418528333;0.188821944240055;0.652332887094129;389.904423630703;245.746412376043;44.0649490357703;0.0669978123051255;85.8688398370791;-0.00188972617304779;3.77205338019146e-07;0.486929687895167;0.576777070100566;0.54204954564373;-39.7627393576288;-440.123688021609;16.2815923136426;-4.94389312097521e-10;-4.10179339993734e-06;574.171990316812;0.289860887301264;-0.000279196663331703;7.75098048521106e-07;0.126901535486245;-7.71642168858656e-05;-4.04786083674272e-08;78.7219460573238;0.263735442652043;28.3675503792391;0.872423502927704;26.7137102049157
20;9.0927874625;0.319370418275541;282.5;712.662300368195;10.2894573299255;0.0011029254602595;256.136983122624;0.191533536320912;0.666976215293372;396.14459264911;250.894363613214;44.0116140344228;0.0871964834495455;85.6330431612631;-0.00179324475003593;2.64522705891091e-07;0.470526897080732;0.562679784275369;0.507358034116491;22.4260240236537;-4256.57958052881;-4.33366945467921;-6.24979691289025e-11;-3.4300453126015e-07;573.681218913029;0.274331198583316;-0.000230027121722021;7.02560065692631e-07;0.122926509062388;-6.93415681652434e-05;-4.54490635530946e-08;79.302684457214;0.262226175579178;27.5900146227976;0.866788366631595;40.7191850133036
20;13.7843423625;0.526531508655678;282.5;697.376130509856;10.094336397703;0.0010466369184155;269.91213001322;0.182220286343025;0.580279166540318;384.435211734181;254.375189744906;44.2408207229345;0.297754545623157;53.7635938894673;-0.00252111766659289;9.35057327614648e-07;0.470178662843969;0.550556866022101;0.47024054191095;-61.6658712353769;853.820664752395;23.630615207885;2.94476724508389e-11;-5.76042102749638e-06;561.634736862233;0.297788628894474;-0.000333986424943303;8.3929430944926e-07;0.12193025937734;-6.2307229342644e-05;-5.6793878380617e-08;78.6752838498545;0.266808857317867;27.3640935258775;0.866659420938652;20.8334528840771
20;11.9104069;0.443785697940875;282.5;703.485630750541;10.6546996431824;0.00105886772878646;266.794418528333;0.192893535247463;0.666220775097075;389.564993340268;252.358720756543;43.9937951756054;0.195566123814424;71.9419785597507;-0.0021934080632231;6.59189349458189e-07;0.47682816535405;0.568263636724138;0.52193962931254;-70.7520506112244;1415.49526852911;26.5693966689613;3.97588621249755e-10;-5.98342287078564e-06;573.805902838245;0.290786076055694;-0.000277664484120114;7.74977797251231e-07;0.121049468509744;-6.37219223308593e-05;-5.32918117196432e-08;77.7067662403301;0.264398586724471;27.4742307561997;0.871409561950653;24.5957618335137
20;6.5247963;0.205977766873326;282.5;713.191823688512;10.8417266247131;0.00110145364107352;256.479246575157;0.201394821575362;0.69255393228145;395.91695452873;253.750271912036;44.1920771933386;0.306985023993753;55.0373697277634;-0.00223617861783878;5.46042302323711e-07;0.461396114051622;0.563863953277049;0.502561869586926;-22.2243661725447;-1620.45601566108;10.5108505515791;-1.81924831989766e-10;-3.07801629053108e-06;572.840050699122;0.271117460754306;-0.000221347691505826;6.8562943907715e-07;0.120513860737787;-4.82178804670074e-05;-7.46064900693499e-08;78.8199996858981;0.251805913564001;27.9560579255118;0.847658740412428;43.7626542314304
20;22.649357295;0.917976604961146;282.5;728.636312866325;10.5914486540026;0.000991955160098494;284.791098795181;0.173430938667934;0.582114882624938;393.297665411334;270.692237490265;43.8862184112817;0.185305812498462;57.0842506755653;-0.00206141791659613;5.65358458041234e-07;0.486288373037625;0.581391996523008;0.527647334104566;-58.5669978073031;1304.90738582799;21.9951074929907;-4.30025936221886e-10;-4.11885128212835e-06;568.216524927181;0.218155612427023;-7.88153922107196e-05;5.3059601679282e-07;0.119426967252035;-6.35833611254727e-05;-3.99016597012242e-08;73.7248594692163;0.26497880850942;26.8294215650399;0.867175409056895;11.2155713046418
20;5.58598310125;0.164523372741369;282.5;720.629916963841;10.5581463432612;0.00110145364107352;256.479246575157;0.194102706986502;0.709968639986407;397.662018972008;261.749854903762;43.9919859615797;0.336281355981155;56.9557856442009;-0.0025353174973575;9.38687400150495e-07;0.233601548164875;0.290040526942454;0.182325842996054;-55.5861534319525;188.45776566463;21.6995970468983;-6.51479240595955e-10;-5.34330179664911e-06;577.845397582223;0.289755996189132;-0.000278202816167155;7.20174601346645e-07;0.116449709632919;-3.76990822719968e-05;-8.25128210309007e-08;79.0385136610495;0.259432265904315;27.9164635809659;0.866071462478204;51.9341932553516
20;11.82141477;0.439856146421388;282.5;700.431294342049;10.8549469880537;0.0010394529755512;271.777566320589;0.19375681725719;0.652292103554117;388.99310358375;253.929589085115;44.2575540424089;0.286178706448771;59.7962409330672;-0.00257463917307184;1.02125299742259e-06;0.498974769513997;0.592262532229162;0.558275509863191;-99.6183623192662;3150.84218925821;36.1561857439531;-6.20728522470308e-10;-7.74754007698985e-06;571.483315326311;0.266966844435453;-0.000207189634056845;6.94048148774234e-07;0.122909400500051;-5.97793751621501e-05;-6.09765907071496e-08;77.6265411707772;0.253927509892986;27.8619914412285;0.841322656347684;24.1322981574907
20;5.58356478125;0.164416588995092;282.5;711.127935134184;10.4735268729469;0.00110145364107352;256.479246575157;0.195119832639736;0.717263646703931;396.132562216324;255.255132963367;43.9921544560905;0.221520578659996;71.7410722171385;-0.0021521619658987;5.67257357022733e-07;0.452317584252149;0.555352470050588;0.492345464708559;53.0271430542128;-6261.26400249703;-14.3564231977206;-1.40380280030814e-12;1.24367198732393e-06;574.204562413473;0.271448354323851;-0.000227809306734859;7.0397730483265e-07;0.121517414558397;-6.58102648547111e-05;-4.93876042470662e-08;78.9703362492235;0.258899490938553;27.8670149439174;0.864636470032265;50.8498587689782
20;6.24916166875;0.1938067975522;282.5;734.442600873137;10.5792942789695;0.00106115642119918;266.218998779422;0.183851943082209;0.718927423476935;407.762832377148;273.17177664655;43.9924309218928;0.35019510343037;44.392502013547;-0.00242743608371807;7.65130892545093e-07;0.448737645812975;0.55552655946925;0.484105476562817;76.4965882255081;-7833.49732089077;-22.0957365030171;9.01534125233812e-10;2.59745470880387e-06;575.761655296552;0.253051297095736;-0.000184334575372421;6.09689165248445e-07;0.123475971945004;-8.24054048728658e-05;-1.83698668763078e-08;79.5657819248989;0.259624605102785;27.4492203692262;0.865152788081419;57.0814537188407
20;9.3894573125;0.332470222267798;282.5;713.208888487341;10.6816449090293;0.00105886772878646;266.794418528333;0.190744964539735;0.667807833587638;395.746942347254;251.908567282001;43.9901606384513;0.0800890008309028;87.1501598067225;-0.00179952554171136;2.91075715495646e-07;0.467351345334014;0.558522073088014;0.500177647838294;-24.4551655130467;-1457.40530057381;11.2405663869348;-2.49666745343307e-10;-3.23410208503749e-06;574.34985750309;0.270443378872466;-0.000218408762716421;6.93586790161699e-07;0.121723575849978;-6.41325287403987e-05;-5.18586602196652e-08;79.0142714580062;0.26370358747204;27.6637541994184;0.871951860205322;38.3236310105355
20;8.7255494375;0.303154594031846;282.5;693.679782539289;10.6612333868394;0.0011029254602595;256.136983122624;0.203884662046046;0.667807833587638;386.086800268074;243.264445768936;44.0326096277761;0.103619593551134;83.0824807233887;-0.00196734725034824;4.41363855552287e-07;0.473766882175199;0.565818486819903;0.512791490876774;-47.8891955730835;-52.9242035487008;19.0903464178157;-1.11071700152811e-10;-4.84402944230554e-06;573.470232953246;0.289325635683729;-0.000274139263535816;7.94129542243826e-07;0.124105369208466;-6.15912057565706e-05;-6.47329498966293e-08;78.1525743189146;0.262868620375518;28.368176018066;0.866439316875717;30.0924018980239
